,FIRST_ORDER_DATE,LATEST_ORDER_DATE,TENURE_IN_COMPLETE_DAYS,SERVICE_RATE_PERCENT,ORDER_COUNT_VOICE_PLATFORM,BUSINESS_PHONE_COUNT,WEEKLY_SERVICE_HOURS,TOTAL_MISTAKES_COUNT,AVG_CALL_DURATION_SECONDS,is_bad_status,GMV_LEVEL_NUM,mistakes_per_order,hours_per_tenure,zip_region,CUISINE_TYPE_chinese_american,CUISINE_TYPE_chinese_japanese,CUISINE_TYPE_japanese,CUISINE_TYPE_pizza,CUISINE_TYPE_unknown,SERVICE_TYPE_part_time,tenure_bin_medium,tenure_bin_short,tenure_bin_nan,is_short_tenure
1864,2023-03-24,2025-10-04,925.0,6.99,5786.0,2.0,9.0,43.0,82.0,0,2,0.007430447554864351,0.009719222462203024,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1865,2024-01-11,2024-10-03,266.0,7.89,5289.0,2.0,63.0,40.0,102.0,1,1,0.007561436672967864,0.23595505617977527,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1866,2024-02-21,2025-10-05,592.0,6.99,6333.0,1.0,46.0,14.0,68.0,0,1,0.0022102936532996525,0.0775716694772344,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1867,2023-07-20,2024-03-27,251.0,6.99,984.0,1.0,63.0,20.0,90.0,1,1,0.02030456852791878,0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1868,2024-11-17,2025-10-05,322.0,6.99,1441.0,1.0,63.0,7.0,67.0,0,0,0.0048543689320388345,0.19504643962848298,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1869,2024-07-31,2025-10-05,431.0,6.99,5544.0,2.0,68.0,18.0,63.0,0,1,0.0032461677186654643,0.1574074074074074,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1870,2023-09-27,2023-10-24,27.0,7.99,951.0,1.0,63.0,15.0,91.0,1,3,0.015756302521008403,2.25,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1871,2024-03-28,2025-10-06,557.0,6.99,1979.0,2.0,71.0,7.0,82.0,0,0,0.0035353535353535356,0.12724014336917563,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1872,2024-01-18,2024-09-03,229.0,6.99,2702.0,1.0,63.0,14.0,85.0,1,1,0.005179430262671106,0.27391304347826084,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1873,2025-01-13,2025-10-06,266.0,6.99,9683.0,1.0,42.0,16.0,61.0,0,3,0.0016522098306484924,0.15730337078651685,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1874,2024-02-29,2024-05-15,76.0,8.0,1514.0,2.0,63.0,9.0,68.0,1,1,0.005940594059405941,0.8181818181818182,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1875,2025-09-18,2025-10-05,17.0,6.99,105.0,1.0,57.0,8.0,93.0,0,0,0.07547169811320754,3.1666666666666665,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1876,2025-04-19,2025-04-29,10.0,6.99,14.0,2.0,63.0,9.0,100.0,1,0,0.6,5.7272727272727275,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1877,2023-02-23,2025-10-06,956.0,6.99,58872.940000000206,1.0,61.0,187.0,72.0,0,6,0.0031762779932853033,0.06374085684430512,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1878,2023-09-29,2025-10-05,737.0,6.99,7791.0,1.0,62.0,182.0,84.0,0,1,0.02335728952772074,0.08401084010840108,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1879,2025-04-22,2025-10-05,166.0,6.99,5384.0,1.0,65.0,46.0,82.0,0,2,0.008542246982358403,0.38922155688622756,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1880,2024-01-27,2025-10-05,617.0,7.59,18320.0,2.0,66.0,74.0,82.0,0,3,0.004039080836198897,0.10679611650485436,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1881,2023-01-23,2025-05-31,859.0,6.99,17701.0,2.0,59.0,54.0,74.0,1,2,0.0030505027680488082,0.0686046511627907,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1882,2024-04-28,2025-10-06,526.0,6.99,6934.0,1.0,76.0,66.0,100.0,0,1,0.009516943042537852,0.1442125237191651,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1883,2024-10-24,2025-10-06,347.0,5.1,1455.0,1.0,81.0,27.0,80.0,0,0,0.018543956043956044,0.23275862068965517,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1884,2023-01-24,2025-10-05,985.0,6.99,30299.0,2.0,59.0,72.0,61.0,0,2,0.002376237623762376,0.059837728194726165,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1885,2025-06-18,2025-10-06,110.0,7.69,2061.0,2.0,69.0,44.0,99.0,0,2,0.02133850630455868,0.6216216216216216,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1886,2023-04-05,2025-10-02,911.0,7.65,3441.0,2.0,12.0,24.0,114.0,0,1,0.006972690296339338,0.013157894736842105,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1887,2025-07-21,2025-10-05,76.0,6.99,856.0,1.0,61.0,8.0,95.0,0,1,0.009334889148191364,0.7922077922077922,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1888,2025-05-20,2025-10-05,138.0,8.19,3579.0,2.0,28.0,22.0,100.0,0,2,0.006145251396648044,0.2014388489208633,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1889,2024-06-26,2025-10-05,466.0,6.99,11228.0,1.0,69.0,48.0,77.0,0,1,0.004274646005877639,0.14775160599571735,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1890,2024-03-02,2025-03-09,372.0,6.99,7244.0,1.0,63.0,9.0,70.0,1,2,0.0012422360248447205,0.16890080428954424,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1891,2024-12-11,2025-10-03,296.0,6.99,4000.0,1.0,5.0,11.0,66.0,0,3,0.002749312671832042,0.016835016835016835,4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1892,2024-12-18,2025-01-12,25.0,7.59,1374.0,2.0,63.0,5.0,94.0,1,8,0.0036363636363636364,2.423076923076923,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1893,2024-09-30,2025-02-02,125.0,6.99,244.0,1.0,63.0,3.0,74.0,1,0,0.012244897959183673,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1894,2023-05-12,2025-10-06,878.0,7.65,18015.0,2.0,69.0,87.0,103.0,0,2,0.004829040852575488,0.07849829351535836,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1895,2023-12-30,2025-10-06,646.0,6.99,32087.0,1.0,67.0,102.0,67.0,0,3,0.0031787584143605084,0.1035548686244204,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1896,2023-11-22,2025-10-06,684.0,6.99,24881.0,1.0,72.0,150.0,81.0,0,3,0.006028454304316373,0.10510948905109489,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1897,2023-12-05,2025-10-05,670.0,6.99,16415.0,2.0,67.0,105.0,93.0,0,1,0.006396198830409356,0.09985096870342772,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1898,2024-02-02,2025-10-05,611.0,6.99,17758.0,1.0,37.0,187.0,80.0,0,3,0.010529872177487472,0.06045751633986928,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1899,2023-02-25,2025-10-06,954.0,6.99,18028.0,1.0,53.0,73.0,67.0,0,1,0.004049032114925953,0.05549738219895288,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1900,2025-07-23,2025-10-05,74.0,6.99,3805.0,1.0,64.0,19.0,70.0,0,4,0.0049921177088807145,0.8533333333333334,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1901,2024-10-13,2025-10-06,358.0,6.99,6524.0,2.0,61.0,13.0,81.0,0,2,0.001992337164750958,0.16991643454038996,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1902,2025-10-03,2025-10-05,2.0,6.99,46.0,2.0,67.0,13.0,147.0,0,1,0.2765957446808511,22.333333333333332,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1903,2023-04-28,2023-05-12,14.0,8.0,187.0,2.0,63.0,7.0,99.0,1,1,0.03723404255319149,4.2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1904,2025-10-05,2025-10-06,1.0,6.99,104.0,2.0,68.0,17.0,64.0,0,3,0.1619047619047619,34.0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1905,2024-09-03,2024-12-31,119.0,6.99,1001.0,2.0,63.0,6.0,69.0,1,0,0.005988023952095809,0.525,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1906,2025-08-12,2025-10-05,54.0,6.99,459.0,2.0,58.0,3.0,80.0,0,0,0.006521739130434782,1.0545454545454545,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1907,2023-12-20,2024-09-03,258.0,6.69,460.0,2.0,63.0,1.0,92.0,1,0,0.0021691973969631237,0.24324324324324326,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1908,2023-10-16,2024-05-28,225.0,6.99,7015.0,2.0,63.0,16.0,76.0,1,1,0.002280501710376283,0.27876106194690264,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1909,2023-12-31,2025-10-06,645.0,5.1,24486.0,1.0,79.0,53.0,76.0,0,5,0.0021644137705721404,0.12229102167182662,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1910,2023-07-31,2025-10-06,798.0,7.99,23849.0,3.0,66.0,122.0,104.0,0,2,0.0051153039832285115,0.08260325406758448,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1911,2024-05-01,2025-01-22,266.0,6.99,8071.0,1.0,63.0,54.0,104.0,1,2,0.006689791873141724,0.23595505617977527,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1912,2025-08-06,2025-10-05,60.0,6.99,2281.0,1.0,67.0,52.0,104.0,0,3,0.022787028921998246,1.098360655737705,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1913,2023-10-28,2025-10-06,709.0,8.0,10088.0,2.0,62.0,47.0,79.0,0,1,0.0046585390028744175,0.08732394366197183,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1914,2024-05-15,2025-03-24,313.0,8.39,502.0,1.0,11.0,18.0,127.0,1,0,0.03578528827037773,0.03503184713375796,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1915,2023-11-28,2025-10-05,677.0,6.99,4360.0,1.0,61.0,18.0,67.0,0,0,0.0041274936941068565,0.08997050147492626,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1916,2023-09-14,2025-05-02,596.0,7.59,4605.0,2.0,63.0,25.0,93.0,1,1,0.005427702996092054,0.10552763819095477,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1917,2024-04-15,2025-10-06,539.0,6.99,4453.0,1.0,76.0,17.0,79.0,0,0,0.003816793893129771,0.14074074074074075,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1918,2023-07-11,2023-07-14,3.0,6.99,36.0,1.0,63.0,6.0,116.0,1,0,0.16216216216216217,15.75,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1919,2023-11-09,2025-10-05,696.0,6.99,3918.0,1.0,64.0,18.0,68.0,0,0,0.0045930084205154376,0.09182209469153516,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1920,2025-09-17,2025-10-05,18.0,6.99,394.0,1.0,60.0,19.0,72.0,0,2,0.04810126582278481,3.1578947368421053,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1921,2023-12-16,2025-06-12,544.0,6.99,2354.0,1.0,58.0,11.0,69.0,1,0,0.004670912951167728,0.10642201834862386,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1922,2023-06-30,2023-09-11,73.0,6.99,407.0,1.0,63.0,4.0,78.0,1,0,0.00980392156862745,0.8513513513513513,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1923,2023-10-07,2024-01-31,116.0,6.99,888.0,2.0,63.0,5.0,73.0,1,1,0.00562429696287964,0.5384615384615384,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1924,2024-07-22,2025-05-12,294.0,6.99,7023.0,2.0,63.0,24.0,67.0,1,2,0.003416856492027335,0.2135593220338983,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1925,2023-10-06,2025-10-06,731.0,6.99,29351.0,2.0,57.0,63.0,68.0,0,3,0.0021463614063777594,0.0778688524590164,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1926,2023-04-15,2025-09-30,899.0,8.19,17642.0,2.0,5.0,78.0,86.0,0,2,0.004421016833871791,0.005555555555555556,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1927,2024-08-22,2025-10-05,409.0,7.65,4914.0,1.0,68.0,51.0,99.0,0,2,0.010376398779247202,0.16585365853658537,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1928,2025-02-07,2025-05-31,113.0,6.99,3030.0,1.0,63.0,39.0,93.0,1,2,0.012867040580666447,0.5526315789473685,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1929,2025-04-02,2025-10-05,186.0,6.99,5482.0,2.0,59.0,58.0,85.0,0,4,0.010578150647455773,0.3155080213903743,8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1930,2023-07-19,2025-10-05,809.0,6.99,21554.0,2.0,50.0,118.0,70.0,0,2,0.005474367896079796,0.06172839506172839,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1931,2023-08-01,2025-04-30,638.0,8.0,7985.0,2.0,65.0,38.0,89.0,1,1,0.004758327072376659,0.10172143974960876,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1932,2023-05-11,2023-09-14,126.0,8.39,1476.0,1.0,63.0,21.0,102.0,1,2,0.014218009478672985,0.49606299212598426,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1933,2023-04-20,2025-10-05,899.0,6.99,31293.0,1.0,33.0,119.0,72.0,0,2,0.0038026458746085513,0.03666666666666667,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1934,2024-08-29,2025-10-06,403.0,6.99,8558.0,2.0,63.0,17.0,64.0,0,2,0.00198621334268022,0.15594059405940594,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1935,2024-02-21,2025-10-05,592.0,6.99,10394.0,1.0,27.0,18.0,77.0,0,1,0.0017316017316017316,0.045531197301854974,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1936,2023-03-28,2024-03-31,369.0,7.69,3720.0,1.0,63.0,13.0,77.0,1,1,0.0034936844934157483,0.17027027027027028,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1937,2023-05-01,2023-10-17,169.0,7.59,1495.0,1.0,63.0,27.0,106.0,1,2,0.01804812834224599,0.37058823529411766,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1938,2025-04-01,2025-10-05,187.0,7.59,383.0,1.0,60.0,9.0,92.0,0,0,0.0234375,0.3191489361702128,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1939,2023-10-17,2025-10-05,719.0,7.59,5203.0,2.0,14.0,12.0,83.0,0,1,0.0023059185242121443,0.019444444444444445,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1940,2024-08-26,2024-08-26,0.0,6.99,8.0,2.0,54.0,5.0,90.0,1,0,0.5555555555555556,54.0,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1941,2023-11-24,2025-10-06,682.0,8.59,35433.0,1.0,83.0,267.0,91.0,0,2,0.007535135745329344,0.12152269399707175,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1942,2024-01-11,2025-10-06,634.0,8.39,24680.0,2.0,68.0,266.0,92.0,0,3,0.01077752117013087,0.10708661417322834,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1943,2024-09-19,2025-09-02,348.0,6.99,8989.0,1.0,9.0,116.0,86.0,1,2,0.012903225806451613,0.025787965616045846,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1944,2025-07-09,2025-10-06,89.0,6.99,460.0,1.0,51.0,19.0,98.0,0,0,0.04121475054229935,0.5666666666666667,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1945,2025-02-12,2025-10-05,235.0,8.59,2851.0,2.0,26.0,22.0,110.0,0,1,0.007713884992987377,0.11016949152542373,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1946,2024-05-20,2024-06-22,33.0,7.59,814.0,2.0,63.0,53.0,144.0,1,2,0.06503067484662577,1.8529411764705883,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1947,2023-09-26,2025-10-05,740.0,6.99,9943.0,2.0,65.0,84.0,90.0,0,1,0.008447304907481898,0.08771929824561403,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1948,2024-05-14,2025-05-16,367.0,6.99,1740.0,2.0,9.0,12.0,77.0,1,1,0.0068925904652498565,0.024456521739130436,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1949,2025-08-20,2025-10-05,46.0,7.79,527.0,1.0,70.0,12.0,92.0,0,1,0.022727272727272728,1.4893617021276595,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1950,2025-06-23,2025-10-06,105.0,8.39,3888.0,2.0,56.0,58.0,103.0,0,2,0.014913859604011315,0.5283018867924528,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1951,2024-06-18,2025-10-06,475.0,6.99,17147.0,1.0,71.0,51.0,62.0,0,1,0.002974107767669699,0.14915966386554622,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1952,2023-04-22,2025-10-06,898.0,7.99,24150.0,1.0,78.0,137.0,90.0,0,2,0.005672642954743075,0.0867630700778643,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1953,2023-04-27,2025-10-06,893.0,6.99,55997.0,2.0,77.0,118.0,77.0,0,4,0.0021072181149326763,0.08612975391498881,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1954,2024-07-20,2025-09-27,434.0,7.59,1374.0,2.0,8.0,19.0,126.0,1,1,0.013818181818181818,0.01839080459770115,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1955,2023-11-24,2024-05-27,185.0,6.99,4199.0,2.0,63.0,23.0,79.0,1,2,0.0054761904761904765,0.3387096774193548,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1956,2023-12-12,2023-12-31,19.0,7.59,630.0,2.0,63.0,9.0,101.0,1,3,0.014263074484944533,3.15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1957,2024-05-21,2024-06-20,30.0,6.99,56.0,1.0,63.0,10.0,76.0,1,0,0.17543859649122806,2.032258064516129,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1958,2023-06-18,2023-10-09,113.0,6.99,1072.0,1.0,63.0,5.0,85.0,1,1,0.004659832246039142,0.5526315789473685,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1959,2025-08-09,2025-10-05,57.0,6.99,784.0,2.0,14.0,8.0,79.0,0,2,0.01019108280254777,0.2413793103448276,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1960,2023-10-31,2025-10-05,705.0,6.99,34772.0,1.0,60.0,101.0,70.0,0,5,0.002904552382595692,0.08498583569405099,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1961,2023-04-05,2025-10-05,914.0,7.59,31616.0,1.0,32.0,217.0,78.0,0,3,0.006863396274156309,0.034972677595628415,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1962,2023-01-17,2025-10-05,992.0,6.99,27348.0,1.0,63.0,61.0,72.0,0,2,0.0022304289005082452,0.0634441087613293,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1963,2024-01-24,2025-10-05,620.0,6.99,7130.0,2.0,58.0,33.0,70.0,0,1,0.004627681952040387,0.09339774557165861,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1964,2023-03-06,2024-04-04,395.0,6.99,9903.0,2.0,63.0,25.0,61.0,1,2,0.002524232633279483,0.1590909090909091,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1965,2024-01-27,2025-10-05,617.0,6.99,22484.0,1.0,66.0,88.0,90.0,0,3,0.003913720257949744,0.10679611650485436,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1966,2024-02-04,2025-10-06,610.0,6.99,9625.0,1.0,58.0,49.0,79.0,0,1,0.0050903802202368585,0.09492635024549918,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1967,2023-08-28,2025-10-06,770.0,6.99,24948.0,2.0,59.0,61.0,68.0,0,2,0.0024449877750611247,0.07652399481193256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1968,2024-10-04,2025-10-06,367.0,8.49,6972.0,2.0,65.0,55.0,80.0,0,1,0.007887566327262297,0.1766304347826087,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1969,2025-03-14,2025-10-05,205.0,7.59,2538.0,2.0,14.0,28.0,89.0,0,2,0.011027963765261915,0.06796116504854369,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1970,2023-02-13,2025-10-06,966.0,6.99,45192.0,1.0,61.0,160.0,76.0,0,3,0.003540371296439714,0.06308169596690796,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1971,2024-01-09,2025-10-05,635.0,6.99,18888.0,2.0,58.0,46.0,81.0,0,3,0.002435279792471809,0.09119496855345911,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1972,2023-10-03,2024-06-30,271.0,6.99,7134.0,2.0,63.0,23.0,65.0,1,2,0.0032235459004905397,0.23161764705882354,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1973,2024-07-27,2024-11-22,118.0,6.99,1519.0,2.0,74.0,13.0,101.0,1,1,0.008552631578947369,0.6218487394957983,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1974,2024-01-03,2024-01-24,21.0,6.99,87.0,2.0,63.0,8.0,111.0,1,1,0.09090909090909091,2.8636363636363638,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1975,2023-05-31,2023-06-03,3.0,6.99,148.0,1.0,63.0,10.0,100.0,1,3,0.06711409395973154,15.75,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1976,2025-08-06,2025-10-06,61.0,7.99,503.0,1.0,62.0,3.0,82.0,0,0,0.005952380952380952,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1977,2023-03-18,2025-10-05,932.0,6.99,41777.0,1.0,63.0,220.0,82.0,0,4,0.0052659294365455505,0.06752411575562701,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1978,2024-04-02,2025-10-05,551.0,6.99,13666.0,1.0,68.0,41.0,72.0,0,1,0.002999926831052901,0.12318840579710146,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1979,2024-12-13,2025-01-11,29.0,6.99,1030.0,2.0,63.0,4.0,61.0,1,3,0.0038797284190106693,2.1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1980,2023-08-18,2025-01-21,522.0,7.59,6859.0,2.0,42.0,71.0,124.0,1,7,0.010349854227405248,0.08030592734225621,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1981,2023-05-30,2025-10-05,859.0,6.99,26678.0,2.0,62.0,88.0,71.0,0,2,0.0032984744555643016,0.07209302325581396,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1982,2023-10-21,2025-10-05,715.0,7.59,11889.0,2.0,61.0,43.0,105.0,0,2,0.003616484440706476,0.08519553072625698,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1983,2023-07-17,2025-10-06,812.0,6.99,14054.0,1.0,57.0,57.0,69.0,0,1,0.004055496264674493,0.07011070110701106,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1984,2023-02-09,2025-10-05,969.0,6.99,5017.0,2.0,5.0,102.0,86.0,0,2,0.020326823435631726,0.005154639175257732,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1985,2023-12-22,2024-07-29,220.0,6.99,1258.0,1.0,63.0,19.0,92.0,1,0,0.015091342335186657,0.2850678733031674,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1986,2024-08-15,2025-10-05,416.0,6.99,797.0,2.0,67.0,13.0,71.0,0,0,0.016290726817042606,0.1606714628297362,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1987,2023-06-30,2023-09-10,72.0,6.99,2318.0,2.0,63.0,8.0,72.0,1,2,0.0034497628288055198,0.863013698630137,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1988,2024-08-14,2025-01-31,170.0,6.99,1792.0,1.0,63.0,15.0,91.0,1,0,0.008365867261572783,0.3684210526315789,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1989,2024-09-21,2024-10-22,31.0,6.99,286.0,1.0,63.0,6.0,85.0,1,0,0.020905923344947737,1.96875,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1990,2023-08-29,2024-06-20,296.0,6.99,3629.0,1.0,63.0,10.0,69.0,1,1,0.0027548209366391185,0.21212121212121213,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
